-1.0,-1.02,-1.02,-1.0,-1.02,-1.02,-1.0,-1.0,-1.03,-1.01,-1.04,-1.01,-1.01,-1.01,-1.01,-1.01,-1.01,-1.04,-1.04,-1.01,-1.03,-1.02,-1.0,-1.02,-1.01,-1.01,-1.02,-1.01,-1.05,-1.02,-1.02,-1.05,-1.06,-1.07,-1.08,-1.1,-1.05,-1.03,-1.09,-1.05,-1.03,-1.09,-1.07,-1.07,-1.03,-1.01,-1.02,-1.02,-1.02,-1.03,-1.06,-1.03,-1.0,-1.03,-1.03,-1.07,-1.02,-1.06,-1.07,-1.04,-1.06,-1.05,-1.1,-1.05,-1.06,-1.07,-1.03,-1.08,-1.01,-1.1099999999999999,-1.1199999999999999,-1.04,-1.04,-1.06,-1.31,-1.04,-1.02,-1.1,-1.09,-1.09,-1.1099999999999999,-1.18,-1.08,-1.1099999999999999,-1.14,-1.1,-1.09,-1.1199999999999999,-1.4100000000000001,-1.09,-1.32,-1.14,-1.1,-1.1199999999999999,-1.02,-1.1099999999999999,-1.09,-1.06,-1.17,-1.03
-1.0,-1.01,-1.0,-1.02,-1.01,-1.0,-1.0,-1.0,-1.01,-1.01,-1.01,-1.01,-1.02,-1.01,-1.01,-1.0,-1.01,-1.03,-1.01,-1.03,-1.01,-1.01,-1.01,-1.01,-1.02,-1.03,-1.06,-1.01,-1.06,-1.02,-1.06,-1.04,-1.04,-1.04,-1.1,-1.05,-1.0,-1.03,-1.03,-1.07,-1.04,-1.03,-1.01,-1.01,-1.04,-1.06,-1.02,-1.02,-1.03,-1.02,-1.02,-1.04,-1.04,-1.02,-1.04,-1.02,-1.03,-1.08,-1.03,-1.03,-1.03,-1.09,-1.16,-1.05,-1.05,-1.04,-1.1199999999999999,-1.06,-1.06,-1.05,-1.07,-1.03,-1.04,-1.06,-1.3900000000000001,-1.15,-1.04,-1.0,-1.07,-1.08,-1.04,-1.05,-1.01,-1.14,-1.07,-1.04,-1.1,-1.02,-1.1199999999999999,-1.01,-1.04,-1.06,-1.06,-1.05,-1.06,-1.07,-1.07,-1.01,-1.06,-1.07
-1.0,-1.0,-1.0,-1.0,-1.0,-1.01,-1.0,-1.01,-1.01,-1.01,-1.01,-1.01,-1.02,-1.03,-1.01,-1.03,-1.01,-1.04,-1.02,-1.02,-1.01,-1.01,-1.02,-1.0,-1.02,-1.01,-1.02,-1.02,-1.03,-1.02,-1.02,-1.06,-1.0,-1.03,-1.01,-1.03,-1.02,-1.0,-1.02,-1.02,-1.04,-1.03,-1.03,-1.05,-1.02,-1.05,-1.08,-1.04,-1.06,-1.04,-1.05,-1.1,-1.03,-1.06,-1.03,-1.06,-1.0,-1.06,-1.03,-1.05,-1.06,-1.07,-1.04,-1.05,-1.1,-1.07,-1.1199999999999999,-1.0,-1.6200000000000003,-1.16,-1.08,-1.04,-1.04,-1.0,-1.04,-1.04,-1.07,-1.09,-1.05,-1.04,-1.05,-1.05,-1.0,-1.07,-1.07,-1.04,-1.03,-1.14,-1.08,-1.07,-1.33,-1.07,-1.06,-1.0,-1.07,-1.0,-1.09,-1.19,-1.06,-1.2
-1.01,-1.01,-1.0,-1.0,-1.0,-1.0,-1.01,-1.01,-1.01,-1.03,-1.01,-1.0,-1.0,-1.03,-1.02,-1.0,-1.01,-1.03,-1.02,-1.03,-1.02,-1.04,-1.03,-1.02,-1.01,-1.05,-1.01,-1.03,-1.07,-1.01,-1.01,-1.02,-1.02,-1.03,-1.02,-1.02,-1.03,-1.03,-1.04,-1.04,-1.03,-1.01,-1.04,-1.05,-1.02,-1.02,-1.01,-1.1099999999999999,-1.07,-1.05,-1.03,-1.02,-1.05,-1.03,-1.02,-1.17,-1.07,-1.01,-1.08,-1.04,-1.04,-1.05,-1.0,-1.05,-1.05,-1.03,-1.03,-1.05,-1.04,-1.05,-1.03,-1.05,-1.0,-1.04,-1.03,-1.07,-1.04,-1.02,-1.2,-1.02,-1.06,-1.04,-1.09,-1.05,-1.01,-1.14,-1.07,-1.04,-1.04,-1.05,-1.01,-1.07,-1.03,-1.06,-1.02,-1.03,-1.03,-1.03,-1.14,-1.07
-1.0,-1.0,-1.0,-1.0,-1.02,-1.01,-1.0,-1.01,-1.01,-1.01,-1.02,-1.01,-1.01,-1.04,-1.02,-1.01,-1.03,-1.01,-1.01,-1.07,-1.03,-1.02,-1.01,-1.01,-1.01,-1.04,-1.02,-1.02,-1.0,-1.02,-1.02,-1.08,-1.04,-1.02,-1.03,-1.02,-1.06,-1.0,-1.09,-1.0,-1.01,-1.1099999999999999,-1.03,-1.02,-1.06,-1.03,-1.02,-1.02,-1.03,-1.03,-1.08,-1.03,-1.03,-1.04,-1.09,-1.07,-1.03,-1.02,-1.07,-1.02,-1.06,-1.03,-1.04,-1.05,-1.06,-1.03,-1.01,-1.01,-1.16,-1.0,-1.04,-1.05,-1.1,-1.05,-1.07,-1.04,-1.0,-1.08,-1.03,-1.01,-1.03,-1.09,-1.1099999999999999,-1.01,-1.18,-1.05,-1.03,-1.09,-1.04,-1.06,-1.05,-1.08,-1.1199999999999999,-1.0,-1.05,-1.05,-1.08,-1.07,-1.08,-1.06
